Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-11 22:00:00,Belgium,Belgium,BE,119.91,162.46,77.84,41.73,entsoe.eu,false,
2023-01-11 23:00:00,Belgium,Belgium,BE,119.88,162.59,77.74,41.88,entsoe.eu,false,
2023-01-12 00:00:00,Belgium,Belgium,BE,119.41,162.06,77.82,41.87,entsoe.eu,false,
2023-01-12 01:00:00,Belgium,Belgium,BE,118.81,161.46,78.16,41.85,entsoe.eu,false,
2023-01-12 02:00:00,Belgium,Belgium,BE,116.0,158.66,78.04,39.81,entsoe.eu,false,
2023-01-12 03:00:00,Belgium,Belgium,BE,118.25,161.74,77.52,38.35,entsoe.eu,false,
2023-01-12 04:00:00,Belgium,Belgium,BE,124.72,169.18,76.91,38.58,entsoe.eu,false,
2023-01-12 05:00:00,Belgium,Belgium,BE,127.4,171.6,76.65,38.32,entsoe.eu,false,
2023-01-12 06:00:00,Belgium,Belgium,BE,131.23,175.18,76.57,39.78,entsoe.eu,false,
2023-01-12 07:00:00,Belgium,Belgium,BE,128.77,171.43,77.51,42.0,entsoe.eu,false,
2023-01-12 08:00:00,Belgium,Belgium,BE,123.31,165.54,78.0,42.52,entsoe.eu,false,
2023-01-12 09:00:00,Belgium,Belgium,BE,117.12,159.65,78.05,41.13,entsoe.eu,false,
2023-01-12 10:00:00,Belgium,Belgium,BE,115.73,157.81,78.37,41.39,entsoe.eu,false,
2023-01-12 11:00:00,Belgium,Belgium,BE,112.65,153.69,79.12,41.58,entsoe.eu,false,
2023-01-12 12:00:00,Belgium,Belgium,BE,109.35,149.89,79.48,41.09,entsoe.eu,false,
2023-01-12 13:00:00,Belgium,Belgium,BE,112.9,154.3,79.02,41.42,entsoe.eu,false,
2023-01-12 14:00:00,Belgium,Belgium,BE,112.65,153.89,79.14,40.71,entsoe.eu,false,
2023-01-12 15:00:00,Belgium,Belgium,BE,105.83,145.88,79.65,38.78,entsoe.eu,false,
2023-01-12 16:00:00,Belgium,Belgium,BE,111.95,153.06,79.0,39.53,entsoe.eu,false,
2023-01-12 17:00:00,Belgium,Belgium,BE,128.3,169.89,78.38,44.19,entsoe.eu,false,
2023-01-12 18:00:00,Belgium,Belgium,BE,127.01,168.97,78.21,43.91,entsoe.eu,false,
2023-01-12 19:00:00,Belgium,Belgium,BE,125.78,169.3,77.17,42.03,entsoe.eu,false,
2023-01-12 20:00:00,Belgium,Belgium,BE,121.86,165.17,77.63,41.54,entsoe.eu,false,
2023-01-12 21:00:00,Belgium,Belgium,BE,120.1,163.66,77.63,41.58,entsoe.eu,false,
2023-01-12 22:00:00,Belgium,Belgium,BE,117.58,161.03,77.8,41.01,entsoe.eu,false,
2023-01-12 23:00:00,Belgium,Belgium,BE,115.79,158.78,78.31,41.08,entsoe.eu,false,
2023-01-13 00:00:00,Belgium,Belgium,BE,113.75,156.47,78.7,41.09,entsoe.eu,false,
2023-01-13 01:00:00,Belgium,Belgium,BE,113.06,155.75,78.73,40.41,entsoe.eu,false,
2023-01-13 02:00:00,Belgium,Belgium,BE,111.19,152.68,78.62,39.43,entsoe.eu,false,
2023-01-13 03:00:00,Belgium,Belgium,BE,106.09,146.68,79.09,39.81,entsoe.eu,false,
2023-01-13 04:00:00,Belgium,Belgium,BE,107.82,148.54,78.96,40.28,entsoe.eu,false,
2023-01-13 05:00:00,Belgium,Belgium,BE,109.27,151.06,78.52,39.6,entsoe.eu,false,
2023-01-13 06:00:00,Belgium,Belgium,BE,110.79,153.08,78.32,39.08,entsoe.eu,false,
2023-01-13 07:00:00,Belgium,Belgium,BE,115.58,157.41,78.32,40.31,entsoe.eu,false,
2023-01-13 08:00:00,Belgium,Belgium,BE,119.04,162.06,78.17,42.14,entsoe.eu,false,
2023-01-13 09:00:00,Belgium,Belgium,BE,111.43,154.08,78.88,42.72,entsoe.eu,false,
2023-01-13 10:00:00,Belgium,Belgium,BE,110.33,152.67,78.93,42.51,entsoe.eu,false,
2023-01-13 11:00:00,Belgium,Belgium,BE,111.02,152.86,79.26,43.55,entsoe.eu,false,
2023-01-13 12:00:00,Belgium,Belgium,BE,106.25,147.57,79.7,42.58,entsoe.eu,false,
2023-01-13 13:00:00,Belgium,Belgium,BE,105.92,147.08,79.65,41.96,entsoe.eu,false,
2023-01-13 14:00:00,Belgium,Belgium,BE,107.06,148.15,79.8,41.81,entsoe.eu,false,
2023-01-13 15:00:00,Belgium,Belgium,BE,109.82,151.29,79.07,39.61,entsoe.eu,false,
2023-01-13 16:00:00,Belgium,Belgium,BE,120.76,163.44,78.04,41.47,entsoe.eu,false,
2023-01-13 17:00:00,Belgium,Belgium,BE,127.12,169.16,77.92,44.47,entsoe.eu,false,
2023-01-13 18:00:00,Belgium,Belgium,BE,127.98,170.19,77.64,44.72,entsoe.eu,false,
2023-01-13 19:00:00,Belgium,Belgium,BE,124.5,166.73,77.88,43.8,entsoe.eu,false,
2023-01-13 20:00:00,Belgium,Belgium,BE,120.75,163.99,77.59,42.14,entsoe.eu,false,
2023-01-13 21:00:00,Belgium,Belgium,BE,117.95,161.0,77.93,41.88,entsoe.eu,false,
2023-01-13 22:00:00,Belgium,Belgium,BE,112.1,154.37,79.0,41.2,entsoe.eu,false,
2023-01-13 23:00:00,Belgium,Belgium,BE,109.97,152.76,78.98,38.1,entsoe.eu,false,
2023-01-14 00:00:00,Belgium,Belgium,BE,109.02,152.02,78.99,36.61,entsoe.eu,false,
2023-01-14 01:00:00,Belgium,Belgium,BE,102.41,144.59,80.18,35.92,entsoe.eu,false,
2023-01-14 02:00:00,Belgium,Belgium,BE,96.73,137.46,81.39,37.05,entsoe.eu,false,
2023-01-14 03:00:00,Belgium,Belgium,BE,96.27,136.71,81.49,37.41,entsoe.eu,false,
2023-01-14 04:00:00,Belgium,Belgium,BE,96.21,136.05,81.09,36.13,entsoe.eu,false,
2023-01-14 05:00:00,Belgium,Belgium,BE,97.76,137.3,81.0,36.92,entsoe.eu,false,
2023-01-14 06:00:00,Belgium,Belgium,BE,102.55,142.78,79.96,37.28,entsoe.eu,false,
2023-01-14 07:00:00,Belgium,Belgium,BE,106.88,147.26,79.62,38.66,entsoe.eu,false,
2023-01-14 08:00:00,Belgium,Belgium,BE,107.98,147.75,79.62,39.18,entsoe.eu,false,
2023-01-14 09:00:00,Belgium,Belgium,BE,111.47,151.21,80.06,41.98,entsoe.eu,false,
2023-01-14 10:00:00,Belgium,Belgium,BE,111.01,151.74,79.55,41.67,entsoe.eu,false,
2023-01-14 11:00:00,Belgium,Belgium,BE,110.01,150.67,79.09,40.23,entsoe.eu,false,
2023-01-14 12:00:00,Belgium,Belgium,BE,108.33,148.78,79.09,39.34,entsoe.eu,false,
2023-01-14 13:00:00,Belgium,Belgium,BE,113.27,154.86,78.42,40.26,entsoe.eu,false,
2023-01-14 14:00:00,Belgium,Belgium,BE,117.6,160.39,77.62,40.16,entsoe.eu,false,
2023-01-14 15:00:00,Belgium,Belgium,BE,119.97,163.23,77.34,39.79,entsoe.eu,false,
2023-01-14 16:00:00,Belgium,Belgium,BE,120.55,163.52,77.69,41.02,entsoe.eu,false,
2023-01-14 17:00:00,Belgium,Belgium,BE,120.27,161.75,78.52,42.65,entsoe.eu,false,
2023-01-14 18:00:00,Belgium,Belgium,BE,117.46,158.1,79.13,43.19,entsoe.eu,false,
2023-01-14 19:00:00,Belgium,Belgium,BE,116.16,156.73,79.43,43.61,entsoe.eu,false,
2023-01-14 20:00:00,Belgium,Belgium,BE,112.75,154.41,78.91,42.24,entsoe.eu,false,
2023-01-14 21:00:00,Belgium,Belgium,BE,108.94,150.15,79.46,40.88,entsoe.eu,false,
2023-01-14 22:00:00,Belgium,Belgium,BE,106.47,147.07,79.94,40.13,entsoe.eu,false,
2023-01-14 23:00:00,Belgium,Belgium,BE,100.24,138.84,81.15,41.05,entsoe.eu,false,
2023-01-15 00:00:00,Belgium,Belgium,BE,95.69,132.96,81.77,41.7,entsoe.eu,false,
2023-01-15 01:00:00,Belgium,Belgium,BE,95.38,132.63,81.8,41.31,entsoe.eu,false,
2023-01-15 02:00:00,Belgium,Belgium,BE,92.27,129.26,82.21,40.45,entsoe.eu,false,
2023-01-15 03:00:00,Belgium,Belgium,BE,94.3,131.68,81.75,40.75,entsoe.eu,false,
2023-01-15 04:00:00,Belgium,Belgium,BE,97.89,135.94,81.07,40.47,entsoe.eu,false,
2023-01-15 05:00:00,Belgium,Belgium,BE,99.63,137.76,80.9,40.94,entsoe.eu,false,
2023-01-15 06:00:00,Belgium,Belgium,BE,101.49,139.64,80.87,41.63,entsoe.eu,false,
2023-01-15 07:00:00,Belgium,Belgium,BE,106.32,145.56,79.95,40.91,entsoe.eu,false,
2023-01-15 08:00:00,Belgium,Belgium,BE,105.71,145.47,79.76,41.19,entsoe.eu,false,
2023-01-15 09:00:00,Belgium,Belgium,BE,105.42,145.45,80.23,43.78,entsoe.eu,false,
2023-01-15 10:00:00,Belgium,Belgium,BE,107.38,146.96,80.74,46.45,entsoe.eu,false,
2023-01-15 11:00:00,Belgium,Belgium,BE,106.85,147.29,80.16,44.97,entsoe.eu,false,
2023-01-15 12:00:00,Belgium,Belgium,BE,109.87,150.59,79.69,44.62,entsoe.eu,false,
2023-01-15 13:00:00,Belgium,Belgium,BE,112.41,152.77,79.2,42.65,entsoe.eu,false,
2023-01-15 14:00:00,Belgium,Belgium,BE,113.98,154.73,78.86,41.41,entsoe.eu,false,
2023-01-15 15:00:00,Belgium,Belgium,BE,113.74,154.91,78.57,39.35,entsoe.eu,false,
2023-01-15 16:00:00,Belgium,Belgium,BE,110.31,152.13,79.36,39.49,entsoe.eu,false,
2023-01-15 17:00:00,Belgium,Belgium,BE,112.79,153.82,80.2,41.63,entsoe.eu,false,
2023-01-15 18:00:00,Belgium,Belgium,BE,106.15,145.89,81.45,41.46,entsoe.eu,false,
2023-01-15 19:00:00,Belgium,Belgium,BE,113.59,154.73,80.37,39.89,entsoe.eu,false,
2023-01-15 20:00:00,Belgium,Belgium,BE,114.81,158.72,78.82,36.36,entsoe.eu,false,
2023-01-15 21:00:00,Belgium,Belgium,BE,117.9,162.25,78.21,36.94,entsoe.eu,false,
2023-01-15 22:00:00,Belgium,Belgium,BE,115.02,159.48,78.46,35.56,entsoe.eu,false,
2023-01-15 23:00:00,Belgium,Belgium,BE,104.87,147.09,80.16,33.16,entsoe.eu,false,
2023-01-16 00:00:00,Belgium,Belgium,BE,94.26,134.4,81.76,34.55,entsoe.eu,false,
2023-01-16 01:00:00,Belgium,Belgium,BE,86.47,125.35,82.28,31.63,entsoe.eu,false,
2023-01-16 02:00:00,Belgium,Belgium,BE,86.95,125.32,82.11,31.62,entsoe.eu,false,
2023-01-16 03:00:00,Belgium,Belgium,BE,87.98,126.23,82.06,32.19,entsoe.eu,false,
2023-01-16 04:00:00,Belgium,Belgium,BE,94.43,134.14,81.04,34.01,entsoe.eu,false,
2023-01-16 05:00:00,Belgium,Belgium,BE,106.16,148.5,78.84,36.37,entsoe.eu,false,
2023-01-16 06:00:00,Belgium,Belgium,BE,115.97,159.51,77.75,36.69,entsoe.eu,false,
2023-01-16 07:00:00,Belgium,Belgium,BE,131.59,176.44,76.46,37.52,entsoe.eu,false,
2023-01-16 08:00:00,Belgium,Belgium,BE,142.74,189.18,75.22,37.37,entsoe.eu,false,
2023-01-16 09:00:00,Belgium,Belgium,BE,135.23,181.36,76.48,37.59,entsoe.eu,false,
2023-01-16 10:00:00,Belgium,Belgium,BE,128.38,173.2,78.21,38.28,entsoe.eu,false,
2023-01-16 11:00:00,Belgium,Belgium,BE,113.82,156.13,80.42,35.3,entsoe.eu,false,
2023-01-16 12:00:00,Belgium,Belgium,BE,98.25,137.49,82.71,35.35,entsoe.eu,false,
2023-01-16 13:00:00,Belgium,Belgium,BE,93.88,131.65,83.66,39.2,entsoe.eu,false,
2023-01-16 14:00:00,Belgium,Belgium,BE,104.89,143.65,82.32,40.39,entsoe.eu,false,
2023-01-16 15:00:00,Belgium,Belgium,BE,117.9,158.75,79.91,40.03,entsoe.eu,false,
2023-01-16 16:00:00,Belgium,Belgium,BE,140.87,185.24,76.23,40.42,entsoe.eu,false,
2023-01-16 17:00:00,Belgium,Belgium,BE,149.18,196.7,73.2,39.68,entsoe.eu,false,
2023-01-16 18:00:00,Belgium,Belgium,BE,143.68,190.32,73.86,40.52,entsoe.eu,false,
2023-01-16 19:00:00,Belgium,Belgium,BE,141.25,188.31,73.8,40.3,entsoe.eu,false,
2023-01-16 20:00:00,Belgium,Belgium,BE,136.75,183.3,74.36,40.87,entsoe.eu,false,
2023-01-16 21:00:00,Belgium,Belgium,BE,139.23,186.25,74.01,40.52,entsoe.eu,false,
2023-01-16 22:00:00,Belgium,Belgium,BE,141.85,189.27,73.77,39.39,entsoe.eu,false,
2023-01-16 23:00:00,Belgium,Belgium,BE,146.55,194.22,73.59,36.46,entsoe.eu,false,
2023-01-17 00:00:00,Belgium,Belgium,BE,146.23,193.82,73.56,34.16,entsoe.eu,false,
2023-01-17 01:00:00,Belgium,Belgium,BE,144.44,192.0,73.79,32.25,entsoe.eu,false,
2023-01-17 02:00:00,Belgium,Belgium,BE,141.22,189.46,73.14,30.94,entsoe.eu,false,
2023-01-17 03:00:00,Belgium,Belgium,BE,147.96,199.17,70.79,27.76,entsoe.eu,false,
2023-01-17 04:00:00,Belgium,Belgium,BE,168.11,223.07,67.65,25.43,entsoe.eu,false,
2023-01-17 05:00:00,Belgium,Belgium,BE,174.31,233.76,63.5,20.69,entsoe.eu,false,
2023-01-17 06:00:00,Belgium,Belgium,BE,194.31,257.82,59.11,18.05,entsoe.eu,false,
2023-01-17 07:00:00,Belgium,Belgium,BE,200.08,262.65,58.78,19.93,entsoe.eu,false,
2023-01-17 08:00:00,Belgium,Belgium,BE,195.08,259.55,57.72,20.51,entsoe.eu,false,
2023-01-17 09:00:00,Belgium,Belgium,BE,177.99,240.95,60.91,24.86,entsoe.eu,false,
2023-01-17 10:00:00,Belgium,Belgium,BE,166.68,229.04,62.78,27.41,entsoe.eu,false,
2023-01-17 11:00:00,Belgium,Belgium,BE,161.84,223.53,63.96,30.26,entsoe.eu,false,
2023-01-17 12:00:00,Belgium,Belgium,BE,161.18,223.12,63.65,28.18,entsoe.eu,false,
2023-01-17 13:00:00,Belgium,Belgium,BE,172.44,236.22,61.26,23.97,entsoe.eu,false,
2023-01-17 14:00:00,Belgium,Belgium,BE,185.51,251.26,58.4,17.61,entsoe.eu,false,
2023-01-17 15:00:00,Belgium,Belgium,BE,195.5,263.56,55.5,13.18,entsoe.eu,false,
2023-01-17 16:00:00,Belgium,Belgium,BE,216.56,286.75,52.59,11.78,entsoe.eu,false,
2023-01-17 17:00:00,Belgium,Belgium,BE,228.53,298.74,51.75,13.02,entsoe.eu,false,
2023-01-17 18:00:00,Belgium,Belgium,BE,226.83,297.3,51.79,12.27,entsoe.eu,false,
2023-01-17 19:00:00,Belgium,Belgium,BE,225.46,296.46,51.45,12.38,entsoe.eu,false,
2023-01-17 20:00:00,Belgium,Belgium,BE,204.15,274.06,53.11,10.23,entsoe.eu,false,
2023-01-17 21:00:00,Belgium,Belgium,BE,200.7,268.09,55.61,12.5,entsoe.eu,false,
2023-01-17 22:00:00,Belgium,Belgium,BE,203.4,269.69,56.59,13.6,entsoe.eu,false,
2023-01-17 23:00:00,Belgium,Belgium,BE,196.18,259.26,59.59,15.38,entsoe.eu,false,
2023-01-18 00:00:00,Belgium,Belgium,BE,194.31,256.22,60.53,17.32,entsoe.eu,false,
2023-01-18 01:00:00,Belgium,Belgium,BE,185.02,245.71,61.57,18.79,entsoe.eu,false,
2023-01-18 02:00:00,Belgium,Belgium,BE,173.14,232.55,63.0,18.52,entsoe.eu,false,
2023-01-18 03:00:00,Belgium,Belgium,BE,179.94,239.13,63.13,19.52,entsoe.eu,false,
2023-01-18 04:00:00,Belgium,Belgium,BE,170.11,229.45,62.78,20.67,entsoe.eu,false,
2023-01-18 05:00:00,Belgium,Belgium,BE,184.23,246.2,60.11,21.88,entsoe.eu,false,
2023-01-18 06:00:00,Belgium,Belgium,BE,196.49,259.22,58.69,23.5,entsoe.eu,false,
2023-01-18 07:00:00,Belgium,Belgium,BE,196.02,257.41,59.27,24.83,entsoe.eu,false,
2023-01-18 08:00:00,Belgium,Belgium,BE,188.86,251.04,58.85,25.41,entsoe.eu,false,
2023-01-18 09:00:00,Belgium,Belgium,BE,169.48,230.05,61.82,28.8,entsoe.eu,false,
2023-01-18 10:00:00,Belgium,Belgium,BE,140.7,197.63,66.52,33.86,entsoe.eu,false,
2023-01-18 11:00:00,Belgium,Belgium,BE,134.86,190.84,68.11,35.76,entsoe.eu,false,
2023-01-18 12:00:00,Belgium,Belgium,BE,144.11,200.95,67.19,34.33,entsoe.eu,false,
2023-01-18 13:00:00,Belgium,Belgium,BE,155.32,212.25,66.39,32.99,entsoe.eu,false,
2023-01-18 14:00:00,Belgium,Belgium,BE,170.82,230.53,62.83,27.37,entsoe.eu,false,
2023-01-18 15:00:00,Belgium,Belgium,BE,182.34,243.94,60.01,23.87,entsoe.eu,false,
2023-01-18 16:00:00,Belgium,Belgium,BE,196.99,258.96,58.88,25.5,entsoe.eu,false,
2023-01-18 17:00:00,Belgium,Belgium,BE,204.71,267.91,57.68,26.52,entsoe.eu,false,
2023-01-18 18:00:00,Belgium,Belgium,BE,193.16,256.19,57.77,26.47,entsoe.eu,false,
2023-01-18 19:00:00,Belgium,Belgium,BE,191.7,255.14,57.64,26.22,entsoe.eu,false,
2023-01-18 20:00:00,Belgium,Belgium,BE,180.65,240.03,61.68,29.79,entsoe.eu,false,
2023-01-18 21:00:00,Belgium,Belgium,BE,182.41,241.0,62.45,30.17,entsoe.eu,false,
2023-01-18 22:00:00,Belgium,Belgium,BE,174.61,229.95,65.54,32.87,entsoe.eu,false,
2023-01-18 23:00:00,Belgium,Belgium,BE,167.48,220.63,67.75,33.91,entsoe.eu,false,
2023-01-19 00:00:00,Belgium,Belgium,BE,174.56,229.33,66.5,32.01,entsoe.eu,false,
2023-01-19 01:00:00,Belgium,Belgium,BE,174.12,229.39,66.11,31.54,entsoe.eu,false,
2023-01-19 02:00:00,Belgium,Belgium,BE,173.12,228.02,66.48,31.01,entsoe.eu,false,
2023-01-19 03:00:00,Belgium,Belgium,BE,176.64,233.46,64.93,28.22,entsoe.eu,false,
2023-01-19 04:00:00,Belgium,Belgium,BE,186.57,246.38,61.99,25.81,entsoe.eu,false,
2023-01-19 05:00:00,Belgium,Belgium,BE,198.16,261.42,58.53,23.22,entsoe.eu,false,
2023-01-19 06:00:00,Belgium,Belgium,BE,208.22,272.7,56.79,23.34,entsoe.eu,false,
2023-01-19 07:00:00,Belgium,Belgium,BE,212.63,277.4,56.32,22.86,entsoe.eu,false,
2023-01-19 08:00:00,Belgium,Belgium,BE,211.49,276.14,56.66,23.86,entsoe.eu,false,
2023-01-19 09:00:00,Belgium,Belgium,BE,196.98,260.24,59.02,27.4,entsoe.eu,false,
2023-01-19 10:00:00,Belgium,Belgium,BE,186.38,248.75,60.43,28.28,entsoe.eu,false,
2023-01-19 11:00:00,Belgium,Belgium,BE,181.57,244.34,60.93,28.59,entsoe.eu,false,
2023-01-19 12:00:00,Belgium,Belgium,BE,185.59,249.35,59.95,27.29,entsoe.eu,false,
2023-01-19 13:00:00,Belgium,Belgium,BE,193.31,258.89,57.85,24.27,entsoe.eu,false,
2023-01-19 14:00:00,Belgium,Belgium,BE,206.38,274.73,54.88,20.05,entsoe.eu,false,
2023-01-19 15:00:00,Belgium,Belgium,BE,217.41,287.2,52.99,16.51,entsoe.eu,false,
2023-01-19 16:00:00,Belgium,Belgium,BE,229.97,301.3,50.7,14.22,entsoe.eu,false,
2023-01-19 17:00:00,Belgium,Belgium,BE,229.01,298.39,51.86,17.54,entsoe.eu,false,
2023-01-19 18:00:00,Belgium,Belgium,BE,226.7,295.63,52.23,18.07,entsoe.eu,false,
2023-01-19 19:00:00,Belgium,Belgium,BE,225.91,295.48,52.3,16.59,entsoe.eu,false,
2023-01-19 20:00:00,Belgium,Belgium,BE,224.4,293.96,52.45,16.16,entsoe.eu,false,
2023-01-19 21:00:00,Belgium,Belgium,BE,225.63,295.06,52.52,15.85,entsoe.eu,false,
2023-01-19 22:00:00,Belgium,Belgium,BE,211.64,277.87,56.06,16.13,entsoe.eu,false,
2023-01-19 23:00:00,Belgium,Belgium,BE,199.69,262.87,59.16,17.79,entsoe.eu,false,
2023-01-20 00:00:00,Belgium,Belgium,BE,201.8,265.66,58.5,17.38,entsoe.eu,false,
2023-01-20 01:00:00,Belgium,Belgium,BE,200.97,264.38,58.79,16.71,entsoe.eu,false,
2023-01-20 02:00:00,Belgium,Belgium,BE,200.37,263.54,58.86,17.52,entsoe.eu,false,
2023-01-20 03:00:00,Belgium,Belgium,BE,193.26,255.21,59.9,18.92,entsoe.eu,false,
2023-01-20 04:00:00,Belgium,Belgium,BE,185.42,246.49,60.61,20.85,entsoe.eu,false,
2023-01-20 05:00:00,Belgium,Belgium,BE,171.52,233.32,60.01,22.96,entsoe.eu,false,
2023-01-20 06:00:00,Belgium,Belgium,BE,185.99,249.79,57.39,22.45,entsoe.eu,false,
2023-01-20 07:00:00,Belgium,Belgium,BE,192.98,258.32,55.66,21.39,entsoe.eu,false,
2023-01-20 08:00:00,Belgium,Belgium,BE,193.08,258.37,55.85,21.78,entsoe.eu,false,
2023-01-20 09:00:00,Belgium,Belgium,BE,178.53,242.25,58.06,24.33,entsoe.eu,false,
2023-01-20 10:00:00,Belgium,Belgium,BE,166.36,228.84,59.71,25.49,entsoe.eu,false,
2023-01-20 11:00:00,Belgium,Belgium,BE,161.88,222.88,60.95,26.29,entsoe.eu,false,
2023-01-20 12:00:00,Belgium,Belgium,BE,158.67,218.91,61.35,25.63,entsoe.eu,false,
2023-01-20 13:00:00,Belgium,Belgium,BE,160.0,220.27,61.06,25.34,entsoe.eu,false,
2023-01-20 14:00:00,Belgium,Belgium,BE,160.11,220.78,60.85,24.97,entsoe.eu,false,
2023-01-20 15:00:00,Belgium,Belgium,BE,159.0,219.25,61.09,24.58,entsoe.eu,false,
2023-01-20 16:00:00,Belgium,Belgium,BE,167.03,229.03,59.22,22.41,entsoe.eu,false,
2023-01-20 17:00:00,Belgium,Belgium,BE,192.82,258.3,55.65,21.17,entsoe.eu,false,
2023-01-20 18:00:00,Belgium,Belgium,BE,197.05,260.94,57.03,22.86,entsoe.eu,false,
2023-01-20 19:00:00,Belgium,Belgium,BE,191.17,255.59,56.87,21.89,entsoe.eu,false,
2023-01-20 20:00:00,Belgium,Belgium,BE,169.77,230.81,60.33,23.73,entsoe.eu,false,
2023-01-20 21:00:00,Belgium,Belgium,BE,180.42,240.44,61.29,24.41,entsoe.eu,false,
2023-01-20 22:00:00,Belgium,Belgium,BE,189.8,250.78,60.21,23.09,entsoe.eu,false,
2023-01-20 23:00:00,Belgium,Belgium,BE,190.01,249.39,62.25,22.73,entsoe.eu,false,
2023-01-21 00:00:00,Belgium,Belgium,BE,189.87,248.47,63.25,22.02,entsoe.eu,false,
2023-01-21 01:00:00,Belgium,Belgium,BE,192.02,250.69,63.15,22.18,entsoe.eu,false,
2023-01-21 02:00:00,Belgium,Belgium,BE,186.71,244.79,63.82,21.26,entsoe.eu,false,
2023-01-21 03:00:00,Belgium,Belgium,BE,184.97,242.64,64.42,20.92,entsoe.eu,false,
2023-01-21 04:00:00,Belgium,Belgium,BE,185.47,243.38,64.4,20.72,entsoe.eu,false,
2023-01-21 05:00:00,Belgium,Belgium,BE,196.23,256.47,62.06,18.95,entsoe.eu,false,
2023-01-21 06:00:00,Belgium,Belgium,BE,209.74,272.33,59.63,17.82,entsoe.eu,false,
2023-01-21 07:00:00,Belgium,Belgium,BE,201.47,263.8,60.29,16.33,entsoe.eu,false,
2023-01-21 08:00:00,Belgium,Belgium,BE,192.11,254.4,60.65,17.2,entsoe.eu,false,
2023-01-21 09:00:00,Belgium,Belgium,BE,176.24,236.56,63.52,22.49,entsoe.eu,false,
2023-01-21 10:00:00,Belgium,Belgium,BE,167.08,226.01,65.9,26.91,entsoe.eu,false,
2023-01-21 11:00:00,Belgium,Belgium,BE,149.36,207.87,67.24,27.14,entsoe.eu,false,
2023-01-21 12:00:00,Belgium,Belgium,BE,157.37,215.8,67.02,27.21,entsoe.eu,false,
2023-01-21 13:00:00,Belgium,Belgium,BE,150.02,207.57,67.51,26.18,entsoe.eu,false,
2023-01-21 14:00:00,Belgium,Belgium,BE,168.59,227.22,65.7,22.25,entsoe.eu,false,
2023-01-21 15:00:00,Belgium,Belgium,BE,180.42,240.6,63.59,18.95,entsoe.eu,false,
2023-01-21 16:00:00,Belgium,Belgium,BE,197.72,260.6,60.06,16.36,entsoe.eu,false,
2023-01-21 17:00:00,Belgium,Belgium,BE,195.4,258.32,59.46,18.06,entsoe.eu,false,
2023-01-21 18:00:00,Belgium,Belgium,BE,205.14,269.74,57.44,17.51,entsoe.eu,false,
2023-01-21 19:00:00,Belgium,Belgium,BE,206.17,272.1,56.64,15.49,entsoe.eu,false,
2023-01-21 20:00:00,Belgium,Belgium,BE,208.95,275.07,56.39,16.06,entsoe.eu,false,
2023-01-21 21:00:00,Belgium,Belgium,BE,199.57,263.65,58.26,17.51,entsoe.eu,false,
2023-01-21 22:00:00,Belgium,Belgium,BE,197.17,260.58,58.94,17.75,entsoe.eu,false,
2023-01-21 23:00:00,Belgium,Belgium,BE,182.98,242.22,63.1,19.66,entsoe.eu,false,
2023-01-22 00:00:00,Belgium,Belgium,BE,173.42,229.48,66.28,21.84,entsoe.eu,false,
2023-01-22 01:00:00,Belgium,Belgium,BE,170.88,226.69,66.58,22.2,entsoe.eu,false,
2023-01-22 02:00:00,Belgium,Belgium,BE,172.93,228.57,66.76,22.91,entsoe.eu,false,
2023-01-22 03:00:00,Belgium,Belgium,BE,181.18,236.35,67.2,22.67,entsoe.eu,false,
2023-01-22 04:00:00,Belgium,Belgium,BE,178.59,233.58,67.44,22.44,entsoe.eu,false,
2023-01-22 05:00:00,Belgium,Belgium,BE,184.25,239.89,66.66,23.21,entsoe.eu,false,
2023-01-22 06:00:00,Belgium,Belgium,BE,166.45,220.97,67.72,23.37,entsoe.eu,false,
2023-01-22 07:00:00,Belgium,Belgium,BE,163.14,217.83,67.53,23.19,entsoe.eu,false,
2023-01-22 08:00:00,Belgium,Belgium,BE,169.63,225.58,66.23,23.79,entsoe.eu,false,
2023-01-22 09:00:00,Belgium,Belgium,BE,160.58,215.82,67.28,28.11,entsoe.eu,false,
2023-01-22 10:00:00,Belgium,Belgium,BE,177.43,235.0,65.32,28.49,entsoe.eu,false,
2023-01-22 11:00:00,Belgium,Belgium,BE,172.58,229.46,65.82,27.78,entsoe.eu,false,
2023-01-22 12:00:00,Belgium,Belgium,BE,177.21,234.65,64.99,24.61,entsoe.eu,false,
2023-01-22 13:00:00,Belgium,Belgium,BE,162.71,220.82,64.94,22.83,entsoe.eu,false,
2023-01-22 14:00:00,Belgium,Belgium,BE,171.68,228.98,65.01,21.7,entsoe.eu,false,
2023-01-22 15:00:00,Belgium,Belgium,BE,181.79,240.5,63.08,21.05,entsoe.eu,false,
2023-01-22 16:00:00,Belgium,Belgium,BE,200.71,262.59,59.75,18.17,entsoe.eu,false,
2023-01-22 17:00:00,Belgium,Belgium,BE,208.63,273.65,56.55,18.18,entsoe.eu,false,
2023-01-22 18:00:00,Belgium,Belgium,BE,212.26,278.74,55.23,17.3,entsoe.eu,false,
2023-01-22 19:00:00,Belgium,Belgium,BE,216.09,283.33,54.61,15.87,entsoe.eu,false,
